# 출처: https://datalaw.kr/sanctions/ · 수집일 2026-09-11 · 결정문에서 기계 추출한 요약으로 정확성을 보증하지 않습니다. 근거로 쓰기 전에 결정문 원문을 확인하십시오 · 정정 요청: hyunsub.lee@seumlaw.com
의결일,안건번호,사건번호,의결주체,피심인,위반조문,처분,과징금(원),과태료(원),행 주소,원문 게시물
2021-11-10,제2021-018-280호,,위원회,비공개,제29조(안전조치의무),과태료; 시정명령,,"4,200,000",https://datalaw.kr/sanctions/#d-2021-018-280,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0637
2021-11-10,제2021-018-279호,,위원회,비공개,정보통신망법 제28조 제1항(개인정보의 보호조치); 제29조(안전조치의무),과태료; 시정명령,,"11,200,000",https://datalaw.kr/sanctions/#d-2021-018-279,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0637
2021-11-10,제2021-018-278호,,위원회,비공개,제29조(안전조치의무),과태료; 시정명령,,"4,200,000",https://datalaw.kr/sanctions/#d-2021-018-278,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0637
2021-11-10,제2021-018-277호,,위원회,비공개,제29조(안전조치의무),과태료; 시정명령,,"3,600,000",https://datalaw.kr/sanctions/#d-2021-018-277,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0637
2021-11-10,제2021-018-276호,,위원회,비공개,정보통신망법 제28조 제1항(개인정보의 보호조치),과태료; 시정명령,,"7,000,000",https://datalaw.kr/sanctions/#d-2021-018-276,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0637
2021-11-10,제2021-018-275호,,위원회,비공개,정보통신망법 제28조 제1항(개인정보의 보호조치),과태료; 시정명령,,"7,000,000",https://datalaw.kr/sanctions/#d-2021-018-275,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0637
2021-11-10,제2021-018-274호,,위원회,비공개,제29조(안전조치의무),과태료; 시정명령,,"8,400,000",https://datalaw.kr/sanctions/#d-2021-018-274,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0637
2021-10-27,제2021-017-272호,,위원회,비공개,제29조(안전조치의무),과태료; 시정명령,,"5,400,000",https://datalaw.kr/sanctions/#d-2021-017-272,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0616
2021-10-27,제2021-017-271호,,위원회,비공개,정보통신망법 제28조(개인정보의 보호조치),과태료; 시정명령,,"9,000,000",https://datalaw.kr/sanctions/#d-2021-017-271,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0616
2021-10-27,제2021-017-270호,,위원회,비공개,제24조의2(주민등록번호 처리의 제한); 제29조(안전조치의무); 제39조의6(개인정보의 파기에 대한 특례),과징금; 과태료; 시정명령,"4,567,000","15,000,000",https://datalaw.kr/sanctions/#d-2021-017-270,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0616
2021-10-27,제2021-017-269호,,위원회,비공개,정보통신망법 제28조(개인정보의 보호조치),과태료; 시정명령,,"9,000,000",https://datalaw.kr/sanctions/#d-2021-017-269,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0616
2021-10-27,제2021-017-268호,,위원회,비공개,제29조(안전조치의무),과태료; 시정명령,,"5,400,000",https://datalaw.kr/sanctions/#d-2021-017-268,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0616
2021-10-27,제2021-017-267호,,위원회,비공개,정보통신망법 제27조의3 제1항(개인정보 유출등의 통지·신고); 정보통신망법 제28조 제1항(개인정보의 보호조치),과태료; 시정명령; 공표,,"17,000,000",https://datalaw.kr/sanctions/#d-2021-017-267,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0616
2021-10-27,제2021-017-266호,,위원회,비공개,제29조(안전조치의무),과태료; 시정명령,,"5,400,000",https://datalaw.kr/sanctions/#d-2021-017-266,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0616
2021-10-27,제2021-017-265호,,위원회,비공개,제29조(안전조치의무); 제39조의4(개인정보 유출등의 통지·신고에 대한 특례),과징금; 과태료; 시정명령,"903,353,000","17,400,000",https://datalaw.kr/sanctions/#d-2021-017-265,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0616
2021-10-27,제2021-017-264호,,위원회,비공개,제29조(안전조치의무); 제39조의6(개인정보의 파기에 대한 특례); 제39조의12(국외 이전 개인정보의 보호),과징금; 과태료; 시정명령,"126,166,000","18,600,000",https://datalaw.kr/sanctions/#d-2021-017-264,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0616
2021-10-27,제2021-017-263호,2020조일0008,위원회,비공개,제29조(안전조치의무),과태료,,"3,000,000",https://datalaw.kr/sanctions/#d-2021-017-263,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0615
2021-10-27,제2021-017-262호,2021조일0048,위원회,비공개,제21조 제1항(개인정보의 파기); 제24조 제3항(고유식별정보의 처리 제한); 제34조 제1항·제3항(개인정보 유출 등의 통지·신고),과징금; 과태료,"18,125,000","9,000,000",https://datalaw.kr/sanctions/#d-2021-017-262,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0615
2021-10-27,제2021-017-261호,2020조일0031,위원회,사단법인 대한의학회,제15조 제1항·제2항(개인정보의 수집·이용); 제21조 제1항(개인정보의 파기); 제26조 제1항(업무위탁에 따른 개인정보의 처리 제한); 제29조(안전조치의무),과태료; 공표,,"16,500,000",https://datalaw.kr/sanctions/#d-2021-017-261,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0615
2021-10-27,제2021-017-260호,2021조일0002,위원회,비공개,제29조(안전조치의무),과태료,,"3,000,000",https://datalaw.kr/sanctions/#d-2021-017-260,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0615
2021-10-27,제2021-017-259호,2021조일0080,위원회,리뉴미피부과 홍제점,제21조 제1항(개인정보의 파기); 제29조(안전조치의무),과태료; 공표,,"6,000,000",https://datalaw.kr/sanctions/#d-2021-017-259,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0615
2021-10-27,제2021-017-258호,2021조일0079,위원회,리뉴미피부과 부산서면점,제21조 제1항(개인정보의 파기); 제29조(안전조치의무),과태료; 공표,,"6,000,000",https://datalaw.kr/sanctions/#d-2021-017-258,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0615
2021-10-27,제2021-017-257호,2021조일0078,위원회,리뉴미피부과 분당점,제21조 제1항(개인정보의 파기); 제29조(안전조치의무),과태료; 공표,,"6,000,000",https://datalaw.kr/sanctions/#d-2021-017-257,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0615
2021-10-27,제2021-017-256호,2021조일0077,위원회,리뉴미피부과 잠실점,제21조 제1항(개인정보의 파기); 제29조(안전조치의무),과태료; 공표,,"6,000,000",https://datalaw.kr/sanctions/#d-2021-017-256,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0615
2021-10-27,제2021-017-255호,2021조일0076,위원회,리뉴미피부과 서초점,제21조 제1항(개인정보의 파기); 제29조(안전조치의무),과태료; 공표,,"6,000,000",https://datalaw.kr/sanctions/#d-2021-017-255,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0615
2021-10-27,제2021-017-254호,2021조일0075,위원회,리뉴미피부과 동대문점,제21조 제1항(개인정보의 파기); 제29조(안전조치의무),과태료; 공표,,"6,000,000",https://datalaw.kr/sanctions/#d-2021-017-254,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0615
2021-10-27,제2021-017-253호,2021조일0074,위원회,리뉴미피부과 화곡점,제21조 제1항(개인정보의 파기); 제29조(안전조치의무),과태료; 공표,,"6,000,000",https://datalaw.kr/sanctions/#d-2021-017-253,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0615
2021-10-27,제2021-017-252호,2021조일0054,위원회,바노바기성형외과의원,제24조의2 제2항(주민등록번호 처리의 제한); 제26조 제2항(업무위탁에 따른 개인정보의 처리 제한); 제29조(안전조치의무); 제34조 제1항(개인정보 유출 등의 통지·신고),과태료; 공표,,"10,600,000",https://datalaw.kr/sanctions/#d-2021-017-252,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0615
2021-09-29,제2021-016-186호,2021조이0038 등 4건,위원회,㈜스퀘어랩,정보통신망법 제28조 제1항(개인정보의 보호조치); 정보통신망법 제29조 제2항(개인정보의 파기),과징금; 과태료; 시정명령,"5,400,000","15,000,000",https://datalaw.kr/sanctions/#d-2021-016-186,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0532
2021-09-29,제2021-016-185호,2021조이0038 등 4건,위원회,㈜집꾸미기,정보통신망법 제27조의3 제1항(개인정보 유출등의 통지·신고); 정보통신망법 제28조 제1항(개인정보의 보호조치); 정보통신망법 제29조 제2항(개인정보의 파기),과징금; 과태료; 시정명령; 공표,"28,300,000","22,000,000",https://datalaw.kr/sanctions/#d-2021-016-185,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0532
2021-09-29,제2021-016-184호,2021조이0038 등 4건,위원회,㈜스타일쉐어,정보통신망법 제28조 제1항(개인정보의 보호조치); 정보통신망법 제29조 제2항(개인정보의 파기),과징금; 과태료; 시정명령,"94,700,000","16,000,000",https://datalaw.kr/sanctions/#d-2021-016-184,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0532
2021-09-29,제2021-016-183호,2021조이0038 등 4건,위원회,㈜야놀자,정보통신망법 제28조 제1항(개인정보의 보호조치); 정보통신망법 제29조 제2항(개인정보의 파기),과징금; 과태료; 시정명령,"56,900,000","30,000,000",https://datalaw.kr/sanctions/#d-2021-016-183,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0532
2021-09-08,제2021-015-174호,2021조총0002~0013 등 19건,위원회,비공개,제29조(안전조치의무),과태료; 시정권고,,"4,800,000",https://datalaw.kr/sanctions/#d-2021-015-174,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0493
2021-09-08,제2021-015-173호,2021조총0002~0013 등 19건,위원회,비공개,제29조(안전조치의무),과태료; 시정명령,,"4,800,000",https://datalaw.kr/sanctions/#d-2021-015-173,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0493
2021-09-08,제2021-015-172호,2021조총0002~0013 등 19건,위원회,비공개,제29조(안전조치의무),과태료; 시정권고,,"4,800,000",https://datalaw.kr/sanctions/#d-2021-015-172,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0493
2021-09-08,제2021-015-171호,2021조총0002~0013 등 19건,위원회,비공개,제29조(안전조치의무),과태료; 시정명령,,"4,200,000",https://datalaw.kr/sanctions/#d-2021-015-171,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0493
2021-09-08,제2021-015-170호,2021조총0002~0013 등 19건,위원회,비공개,제29조(안전조치의무),과태료; 시정명령,,"4,800,000",https://datalaw.kr/sanctions/#d-2021-015-170,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0493
2021-09-08,제2021-015-169호,2021조총0002~0013 등 19건,위원회,비공개,제29조(안전조치의무),과태료; 시정명령,,"4,800,000",https://datalaw.kr/sanctions/#d-2021-015-169,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0493
2021-09-08,제2021-015-168호,2021조총0002~0013 등 19건,위원회,비공개,제29조(안전조치의무),과태료; 시정명령,,"4,800,000",https://datalaw.kr/sanctions/#d-2021-015-168,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0493
2021-09-08,제2021-015-167호,2021조총0002~0013 등 19건,위원회,비공개,제29조(안전조치의무),과태료; 시정명령,,"4,800,000",https://datalaw.kr/sanctions/#d-2021-015-167,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0493
2021-09-08,제2021-015-166호,2021조총0002~0013 등 19건,위원회,비공개,제29조(안전조치의무),과태료; 시정명령,,"4,800,000",https://datalaw.kr/sanctions/#d-2021-015-166,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0493
2021-09-08,제2021-015-165호,2021조총0002~0013 등 19건,위원회,비공개,제29조(안전조치의무),과태료; 시정명령,,"4,800,000",https://datalaw.kr/sanctions/#d-2021-015-165,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0493
2021-09-08,제2021-015-164호,2021조총0002~0013 등 19건,위원회,비공개,제29조(안전조치의무),과태료; 시정권고; 공표,,"9,600,000",https://datalaw.kr/sanctions/#d-2021-015-164,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0493
2021-09-08,제2021-015-163호,2021조총0002~0013 등 19건,위원회,비공개,제29조(안전조치의무),과태료; 시정권고,,"4,800,000",https://datalaw.kr/sanctions/#d-2021-015-163,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0493
2021-09-08,제2021-015-162호,2021조총0002~0013 등 19건,위원회,비공개,제29조(안전조치의무),과태료; 시정명령,,"4,200,000",https://datalaw.kr/sanctions/#d-2021-015-162,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0493
2021-09-08,제2021-015-161호,2021조총0002~0013 등 19건,위원회,비공개,제29조(안전조치의무),과태료; 시정명령,,"4,200,000",https://datalaw.kr/sanctions/#d-2021-015-161,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0493
2021-09-08,제2021-015-160호,2021조총0002~0013 등 19건,위원회,비공개,제29조(안전조치의무),과태료; 시정명령,,"4,800,000",https://datalaw.kr/sanctions/#d-2021-015-160,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0493
2021-09-08,제2021-015-159호,2021조총0002~0013 등 19건,위원회,비공개,제29조(안전조치의무),과태료; 시정명령,,"4,200,000",https://datalaw.kr/sanctions/#d-2021-015-159,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0493
2021-09-08,제2021-015-158호,2021조총0002~0013 등 19건,위원회,비공개,제29조(안전조치의무),과태료; 시정명령,,"4,800,000",https://datalaw.kr/sanctions/#d-2021-015-158,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0493
2021-09-08,제2021-015-157호,2021조총0002~0013 등 19건,위원회,비공개,제29조(안전조치의무),과태료; 시정명령,,"4,800,000",https://datalaw.kr/sanctions/#d-2021-015-157,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0493
2021-09-08,제2021-015-156호,2021조총0002~0013 등 19건,위원회,비공개,제29조(안전조치의무),과태료; 시정권고,,"4,800,000",https://datalaw.kr/sanctions/#d-2021-015-156,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0493
2021-08-25,제2021-013-103호,2021조일035,위원회,비공개,제39조의3 제1항(개인정보의 수집·이용 동의 등에 대한 특례); 제39조의12 제2항(국외 이전 개인정보의 보호),과징금; 과태료; 시정명령,"224,000,000","3,200,000",https://datalaw.kr/sanctions/#d-2021-013-103,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0482
2021-08-25,제2021-013-102호,2021조일034,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2021-013-102,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0482
2021-08-25,제2021-013-101호,2021조일033,위원회,Facebook Incorporation,정보통신망법 제22조(개인정보의 수집·이용 동의 등); 제26조(업무위탁에 따른 개인정보의 처리 제한); 제24조의2(주민등록번호 처리의 제한); 제39조의12(국외 이전 개인정보의 보호); 정보통신망법 제26조(영업의 양수 등에 따른 개인정보의 이전),과징금; 과태료; 시정명령; 개선권고; 공표,"6,443,000,000","26,000,000",https://datalaw.kr/sanctions/#d-2021-013-101,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0482
2021-07-28,제2021-013-110호,,위원회,비공개,제20조 제1항(정보주체 이외로부터 수집한 개인정보의 수집 출처 등 통지),과태료,,"3,000,000",https://datalaw.kr/sanctions/#d-2021-013-110,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2021-0416
